# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-t" "histone" "-g" "histone_id" "-a" "../1-GTF/histone_annotation.gtf" "-o" "counts.txt" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam
h3k27ac_input_peak_24867	chr18	56257831	56258323	.	493	0	0	0	0	0	0
h3k27ac_input_peak_24868	chr18	56258564	56260352	.	1789	0	0	0	0	0	0
h3k27ac_input_peak_24869	chr18	56261199	56262179	.	981	0	0	0	0	0	0
h3k27ac_input_peak_24870	chr18	56262422	56262930	.	509	0	0	0	0	0	0
h3k27ac_input_peak_24871	chr18	56263156	56263615	.	460	0	0	0	0	0	0
h3k27ac_input_peak_24872	chr18	56264809	56266212	.	1404	0	0	0	0	0	0
h3k27ac_input_peak_24873	chr18	56266783	56267210	.	428	0	1	0	0	0	0
h3k27ac_input_peak_24874	chr18	56267733	56268150	.	418	0	0	2	0	0	0
h3k27ac_input_peak_24875	chr18	56268432	56269426	.	995	0	0	0	0	0	0
h3k27ac_input_peak_24876	chr18	56269828	56270707	.	880	0	0	0	0	1	0
h3k27ac_input_peak_24877	chr18	56271361	56272098	.	738	0	0	0	0	0	1
h3k27ac_input_peak_24878	chr18	56310919	56311570	.	652	0	0	0	0	0	0
h3k27ac_input_peak_24879	chr18	56313654	56313979	.	326	0	0	0	0	0	1
h3k27ac_input_peak_24880	chr18	56331677	56332638	.	962	0	0	0	0	0	0
h3k27ac_input_peak_24881	chr18	56333393	56334290	.	898	0	1	0	0	0	0
h3k27ac_input_peak_24882	chr18	56334566	56340462	.	5897	44	60	72	95	97	68
h3k27ac_input_peak_24883	chr18	56455260	56458319	.	3060	1	3	0	1	4	1
h3k27ac_input_peak_24884	chr18	56514469	56515310	.	842	0	0	0	0	1	0
h3k27ac_input_peak_24885	chr18	56516269	56517494	.	1226	3	2	0	4	4	2
h3k27ac_input_peak_24886	chr18	56518407	56519357	.	951	2	2	2	1	2	2
h3k27ac_input_peak_24887	chr18	56529410	56532163	.	2754	32	31	34	26	59	43
h3k27ac_input_peak_24888	chr18	56579847	56580252	.	406	0	1	1	0	0	0
h3k27ac_input_peak_24889	chr18	56581110	56581639	.	530	0	0	1	0	3	1
h3k27ac_input_peak_24890	chr18	56604874	56605163	.	290	2	1	0	1	0	1
h3k27ac_input_peak_24891	chr18	56656592	56658309	.	1718	0	0	1	0	0	1
h3k27ac_input_peak_24892	chr18	56658990	56664310	.	5321	0	0	2	1	3	1
h3k27ac_input_peak_24893	chr18	56664835	56665197	.	363	0	0	0	0	0	0
h3k27ac_input_peak_24894	chr18	56666376	56667087	.	712	0	0	0	0	2	0
h3k27ac_input_peak_24895	chr18	56667550	56667969	.	420	0	0	0	0	0	0
h3k27ac_input_peak_24896	chr18	56670417	56671119	.	703	0	0	0	0	0	0
h3k27ac_input_peak_24897	chr18	56671496	56671951	.	456	0	0	0	0	0	0
h3k27ac_input_peak_24898	chr18	56672837	56673666	.	830	0	0	0	0	0	0
h3k27ac_input_peak_24899	chr18	56674026	56675509	.	1484	0	0	0	0	0	0
h3k27ac_input_peak_24900	chr18	56676080	56676813	.	734	0	0	0	0	0	0
h3k27ac_input_peak_24901	chr18	57025535	57026090	.	556	6	7	8	5	8	1
h3k27ac_input_peak_24902	chr18	57357614	57358097	.	484	6	7	14	7	11	5
h3k27ac_input_peak_24903	chr18	57358941	57359933	.	993	8	13	19	12	10	11
h3k27ac_input_peak_24904	chr18	57360493	57361083	.	591	6	3	6	3	11	5
h3k27ac_input_peak_24905	chr18	57361313	57361709	.	397	2	5	5	3	6	3
h3k27ac_input_peak_24906	chr18	57362865	57363572	.	708	16	10	21	14	23	15
h3k27ac_input_peak_24907	chr18	57363862	57365207	.	1346	30	79	74	60	117	62
h3k27ac_input_peak_24908	chr18	57366221	57367018	.	798	0	0	0	1	2	8
h3k27ac_input_peak_24909	chr18	57367430	57368331	.	902	4	4	4	1	2	1
h3k27ac_input_peak_24910	chr18	57374058	57374474	.	417	0	0	0	1	0	2
h3k27ac_input_peak_24911	chr18	57375293	57375631	.	339	0	0	0	0	0	0
h3k27ac_input_peak_24912	chr18	57376022	57376321	.	300	0	0	0	0	0	0
h3k27ac_input_peak_24913	chr18	57377195	57378357	.	1163	0	0	0	0	0	0
h3k27ac_input_peak_24914	chr18	57379241	57381388	.	2148	0	0	0	0	0	3
h3k27ac_input_peak_24915	chr18	57382209	57383199	.	991	0	1	1	2	2	1
h3k27ac_input_peak_24916	chr18	57383493	57385403	.	1911	1	2	1	1	1	2
h3k27ac_input_peak_24917	chr18	57385869	57388546	.	2678	2	0	2	1	1	1
h3k27ac_input_peak_24918	chr18	57388759	57389078	.	320	0	0	0	0	0	0
h3k27ac_input_peak_24919	chr18	57407148	57407850	.	703	0	0	0	0	0	0
h3k27ac_input_peak_24920	chr18	57409175	57409656	.	482	0	0	0	0	0	0
h3k27ac_input_peak_24921	chr18	57410083	57411409	.	1327	0	0	1	0	1	1
h3k27ac_input_peak_24922	chr18	57411666	57413759	.	2094	2	1	4	1	2	3
h3k27ac_input_peak_24923	chr18	57414036	57414478	.	443	0	0	0	0	0	0
h3k27ac_input_peak_24924	chr18	57414792	57415263	.	472	0	0	0	0	0	0
h3k27ac_input_peak_24925	chr18	57415523	57416561	.	1039	0	0	0	0	1	0
h3k27ac_input_peak_24926	chr18	57444714	57447211	.	2498	0	0	0	0	0	2
h3k27ac_input_peak_24927	chr18	57447518	57449137	.	1620	0	0	0	0	1	0
h3k27ac_input_peak_24928	chr18	57449535	57449869	.	335	0	0	0	0	0	0
h3k27ac_input_peak_24929	chr18	57451851	57452814	.	964	1	0	0	0	0	0
h3k27ac_input_peak_24930	chr18	57453293	57454950	.	1658	0	0	0	1	2	1
h3k27ac_input_peak_24931	chr18	57541126	57541474	.	349	0	0	0	0	0	1
h3k27ac_input_peak_24932	chr18	57542458	57542828	.	371	0	0	0	0	0	1
h3k27ac_input_peak_24933	chr18	57545937	57546747	.	811	3	3	1	1	7	5
h3k27ac_input_peak_24934	chr18	57547213	57555075	.	7863	7	9	21	10	10	24
h3k27ac_input_peak_24935	chr18	57565442	57569942	.	4501	511	1083	1259	603	1292	1331
h3k27ac_input_peak_24936	chr18	57570338	57571101	.	764	415	1032	946	529	1081	972
h3k27ac_input_peak_24937	chr18	57571432	57571721	.	290	103	227	172	102	224	222
h3k27ac_input_peak_24938	chr18	57573764	57578427	.	4664	4	1	9	1	5	8
h3k27ac_input_peak_24939	chr18	57579387	57579940	.	554	0	0	1	0	0	0
h3k27ac_input_peak_24940	chr18	57582881	57583270	.	390	0	0	0	0	1	1
h3k27ac_input_peak_24941	chr18	57584496	57585700	.	1205	2	0	2	0	1	3
h3k27ac_input_peak_24942	chr18	57617439	57628978	.	11540	32	28	64	37	32	69
h3k27ac_input_peak_24943	chr18	57629305	57629801	.	497	0	2	3	3	0	1
h3k27ac_input_peak_24944	chr18	57630179	57630587	.	409	2	1	1	1	1	0
h3k27ac_input_peak_24945	chr18	57719669	57720822	.	1154	3	1	5	7	2	12
h3k27ac_input_peak_24946	chr18	57721309	57721738	.	430	1	1	3	1	3	2
h3k27ac_input_peak_24947	chr18	59235585	59236453	.	869	3	2	2	1	1	0
h3k27ac_input_peak_24948	chr18	59237049	59237668	.	620	1	3	6	3	0	4
h3k27ac_input_peak_24949	chr18	59237901	59239252	.	1352	1	2	2	1	8	2
h3k27ac_input_peak_24950	chr18	59241957	59242264	.	308	2	3	2	2	0	0
h3k27ac_input_peak_24951	chr18	59246585	59246901	.	317	1	1	1	0	1	2
h3k27ac_input_peak_24952	chr18	59267743	59274186	.	6444	59	63	65	124	75	87
h3k27ac_input_peak_24953	chr18	59274391	59276462	.	2072	0	0	0	0	1	0
h3k27ac_input_peak_24954	chr18	59282512	59283021	.	510	0	0	0	0	0	0
h3k27ac_input_peak_24955	chr18	59561100	59561509	.	410	0	1	1	1	3	1
h3k27ac_input_peak_24956	chr18	59657918	59662658	.	4741	1	0	3	2	0	5
h3k27ac_input_peak_24957	chr18	59663958	59666045	.	2088	0	0	0	1	0	0
h3k27ac_input_peak_24958	chr18	59666502	59667849	.	1348	2	0	0	0	0	0
h3k27ac_input_peak_24959	chr18	59854666	59855566	.	901	69	82	125	66	134	110
h3k27ac_input_peak_24960	chr18	59949000	59950096	.	1097	35	56	83	48	83	72
h3k27ac_input_peak_24961	chr18	59998162	59998562	.	401	0	0	0	0	0	1
h3k27ac_input_peak_24962	chr18	59999758	60000097	.	340	0	1	1	2	0	1
h3k27ac_input_peak_24963	chr18	60001617	60002689	.	1073	2	1	2	2	2	3
h3k27ac_input_peak_24964	chr18	60087551	60088004	.	454	0	0	0	0	0	0
h3k27ac_input_peak_24965	chr18	60191086	60191772	.	687	5	5	16	9	15	16
h3k27ac_input_peak_24966	chr18	60192897	60193204	.	308	11	8	9	0	8	9
h3k27ac_input_peak_24967	chr18	60193461	60193870	.	410	2	2	4	2	3	6
h3k27ac_input_peak_24968	chr18	60194407	60194778	.	372	3	3	2	1	5	3
h3k27ac_input_peak_24969	chr18	60382748	60383827	.	1080	2	3	12	8	16	12
h3k27ac_input_peak_24970	chr18	60433929	60435319	.	1391	9	11	16	4	10	9
h3k27ac_input_peak_24971	chr18	60528822	60529244	.	423	3	3	5	2	7	3
h3k27ac_input_peak_24972	chr18	60530276	60530744	.	469	1	1	1	1	0	5
h3k27ac_input_peak_24973	chr18	60541873	60542890	.	1018	3	3	8	2	5	6
h3k27ac_input_peak_24974	chr18	60543278	60544684	.	1407	9	5	4	9	14	10
h3k27ac_input_peak_24975	chr18	60544993	60548978	.	3986	18	16	23	10	21	20
h3k27ac_input_peak_24976	chr18	60549582	60549979	.	398	0	1	2	1	1	2
h3k27ac_input_peak_24977	chr18	60550249	60550618	.	370	2	3	3	5	5	1
h3k27ac_input_peak_24978	chr18	60904705	60905413	.	709	7	1	13	4	1	3
h3k27ac_input_peak_24979	chr18	60905780	60906530	.	751	7	3	3	4	1	3
h3k27ac_input_peak_24980	chr18	60919157	60919446	.	290	0	1	0	0	1	1
h3k27ac_input_peak_24981	chr18	60921212	60922167	.	956	4	3	4	3	0	2
h3k27ac_input_peak_24982	chr18	60986037	60988530	.	2494	24	25	36	33	19	23
h3k27ac_input_peak_24983	chr18	61004098	61005230	.	1133	10	8	9	5	6	6
h3k27ac_input_peak_24984	chr18	61005866	61006175	.	310	114	165	217	142	182	184
h3k27ac_input_peak_24985	chr18	61032900	61033359	.	460	17	11	23	15	24	22
h3k27ac_input_peak_24986	chr18	61033830	61034715	.	886	23	29	54	47	60	52
h3k27ac_input_peak_24987	chr18	61034976	61035602	.	627	5	0	4	5	6	6
h3k27ac_input_peak_24988	chr18	61088927	61089641	.	715	93	141	100	102	165	99
h3k27ac_input_peak_24989	chr18	61089962	61090606	.	645	2	4	2	1	0	1
h3k27ac_input_peak_24990	chr18	61094353	61094740	.	388	0	0	0	0	0	1
h3k27ac_input_peak_24991	chr18	61454633	61456857	.	2225	0	1	6	0	1	3
h3k27ac_input_peak_24992	chr18	61547273	61548092	.	820	0	0	0	0	0	0
h3k27ac_input_peak_24993	chr18	61549279	61549852	.	574	0	0	0	0	0	0
h3k27ac_input_peak_24994	chr18	61616644	61617273	.	630	4	0	3	3	4	2
h3k27ac_input_peak_24995	chr18	61635733	61636194	.	462	1	2	2	1	2	1
h3k27ac_input_peak_24996	chr18	61636419	61637362	.	944	4	7	13	8	10	5
h3k27ac_input_peak_24997	chr18	61638067	61639044	.	978	2	2	7	4	8	3
h3k27ac_input_peak_24998	chr18	64911695	64912202	.	508	0	0	0	0	0	0
h3k27ac_input_peak_24999	chr18	64932040	64932892	.	853	0	0	1	0	0	1
h3k27ac_input_peak_25000	chr18	64933152	64935362	.	2211	0	0	0	1	3	1
h3k27ac_input_peak_25001	chr18	65026511	65026800	.	290	0	0	0	0	0	0
h3k27ac_input_peak_25002	chr18	65084981	65085514	.	534	1	1	0	0	1	0
h3k27ac_input_peak_25003	chr18	65191916	65192493	.	578	0	1	0	0	0	0
h3k27ac_input_peak_25004	chr18	65192777	65193386	.	610	0	0	1	0	0	0
h3k27ac_input_peak_25005	chr18	65450019	65450816	.	798	0	0	0	0	1	0
h3k27ac_input_peak_25006	chr18	65451054	65451821	.	768	0	0	0	0	0	0
h3k27ac_input_peak_25007	chr18	65844926	65845484	.	559	0	0	0	0	0	0
h3k27ac_input_peak_25008	chr18	65845831	65846139	.	309	0	0	0	0	1	0
h3k27ac_input_peak_25009	chr18	65928267	65928582	.	316	0	0	0	0	0	0
h3k27ac_input_peak_25010	chr18	66105122	66106179	.	1058	0	0	0	0	0	0
h3k27ac_input_peak_25011	chr18	66106475	66107106	.	632	0	0	0	0	2	1
h3k27ac_input_peak_25012	chr18	66381592	66382043	.	452	4	10	12	6	4	6
h3k27ac_input_peak_25013	chr18	67454532	67455483	.	952	0	1	0	0	0	0
h3k27ac_input_peak_25014	chr18	67713466	67713834	.	369	3	6	2	8	8	10
h3k27ac_input_peak_25015	chr18	67820820	67821343	.	524	3	1	3	4	4	1
h3k27ac_input_peak_25016	chr18	67821643	67821968	.	326	3	2	2	1	1	0
h3k27ac_input_peak_25017	chr18	67822485	67823069	.	585	5	0	2	2	1	1
h3k27ac_input_peak_25018	chr18	67847099	67848373	.	1275	10	5	9	17	7	13
h3k27ac_input_peak_25019	chr18	67848619	67849831	.	1213	5	1	6	3	4	3
h3k27ac_input_peak_25020	chr18	67850355	67850758	.	404	7	5	4	3	2	4
h3k27ac_input_peak_25021	chr18	67873455	67873915	.	461	0	0	0	0	1	0
h3k27ac_input_peak_25022	chr18	67954754	67957613	.	2860	25	32	33	30	48	45
h3k27ac_input_peak_25023	chr18	68002313	68002635	.	323	4	12	11	10	10	13
h3k27ac_input_peak_25024	chr18	68002962	68004318	.	1357	29	36	24	26	35	32
h3k27ac_input_peak_25025	chr18	68021898	68022600	.	703	6	7	4	3	7	6
h3k27ac_input_peak_25026	chr18	68022913	68025049	.	2137	7	6	9	6	8	6
h3k27ac_input_peak_25027	chr18	68025606	68026676	.	1071	3	3	4	4	2	3
h3k27ac_input_peak_25028	chr18	68027018	68027641	.	624	0	1	1	1	1	1
h3k27ac_input_peak_25029	chr18	68028078	68028371	.	294	0	2	1	1	1	2
h3k27ac_input_peak_25030	chr18	68031572	68033345	.	1774	2	1	1	3	1	3
h3k27ac_input_peak_25031	chr18	68038905	68039362	.	458	0	0	1	0	0	0
h3k27ac_input_peak_25032	chr18	68039569	68040247	.	679	1	1	1	3	0	1
h3k27ac_input_peak_25033	chr18	68040673	68041060	.	388	1	3	0	0	0	0
h3k27ac_input_peak_25034	chr18	68042085	68042374	.	290	0	0	2	0	0	0
h3k27ac_input_peak_25035	chr18	68045805	68046564	.	760	1	0	0	2	1	2
h3k27ac_input_peak_25036	chr18	68047887	68048284	.	398	4	4	0	6	2	3
h3k27ac_input_peak_25037	chr18	68049333	68051545	.	2213	6	5	4	8	8	7
h3k27ac_input_peak_25038	chr18	68052093	68054359	.	2267	1	3	2	4	2	6
h3k27ac_input_peak_25039	chr18	68054769	68055203	.	435	0	0	1	0	1	1
h3k27ac_input_peak_25040	chr18	68085593	68086167	.	575	0	0	0	0	0	1
h3k27ac_input_peak_25041	chr18	68086564	68089329	.	2766	0	3	2	1	6	3
h3k27ac_input_peak_25042	chr18	68089595	68092599	.	3005	1	1	3	4	5	7
h3k27ac_input_peak_25043	chr18	68093426	68094079	.	654	1	0	0	1	0	0
h3k27ac_input_peak_25044	chr18	68100017	68100601	.	585	0	0	0	0	0	0
h3k27ac_input_peak_25045	chr18	71815279	71815568	.	290	1	2	2	2	3	4
h3k27ac_input_peak_25046	chr18	71815936	71816522	.	587	105	127	113	136	152	111
h3k27ac_input_peak_25047	chr18	71982293	71984093	.	1801	0	0	0	0	0	0
h3k27ac_input_peak_25048	chr18	71984328	71985462	.	1135	0	0	0	0	0	0
h3k27ac_input_peak_25049	chr18	72163823	72165088	.	1266	24	26	27	32	46	34
h3k27ac_input_peak_25050	chr18	72166403	72166883	.	481	11	21	20	8	16	20
h3k27ac_input_peak_25051	chr18	72167154	72167932	.	779	162	194	279	146	243	232
h3k27ac_input_peak_25052	chr18	72264206	72266527	.	2322	45	55	78	47	86	77
h3k27ac_input_peak_25053	chr18	72441265	72441914	.	650	4	4	12	6	9	10
h3k27ac_input_peak_25054	chr18	72442189	72442993	.	805	6	5	11	6	2	7
h3k27ac_input_peak_25055	chr18	72443394	72444229	.	836	9	5	17	6	10	14
h3k27ac_input_peak_25056	chr18	72458514	72458872	.	359	0	3	6	7	1	8
h3k27ac_input_peak_25057	chr18	72519189	72519642	.	454	9	12	20	8	9	15
h3k27ac_input_peak_25058	chr18	72655967	72656575	.	609	4	8	14	9	10	15
h3k27ac_input_peak_25059	chr18	72657040	72658202	.	1163	13	8	12	15	20	13
h3k27ac_input_peak_25060	chr18	72703750	72704289	.	540	17	5	7	11	11	7
h3k27ac_input_peak_25061	chr18	72705161	72708998	.	3838	31	33	52	28	37	38
h3k27ac_input_peak_25062	chr18	72709533	72710228	.	696	1	7	8	5	5	14
h3k27ac_input_peak_25063	chr18	72780780	72781245	.	466	0	0	1	1	0	1
h3k27ac_input_peak_25064	chr18	72781551	72782703	.	1153	1	4	3	3	3	3
h3k27ac_input_peak_25065	chr18	72783006	72783440	.	435	1	1	1	6	0	4
h3k27ac_input_peak_25066	chr18	72783668	72784144	.	477	2	5	5	4	4	4
h3k27ac_input_peak_25067	chr18	72919030	72920117	.	1088	21	16	17	21	23	26
h3k27ac_input_peak_25068	chr18	72920375	72922337	.	1963	13	17	13	13	22	14
h3k27ac_input_peak_25069	chr18	72922870	72923366	.	497	2	5	6	10	1	8
h3k27ac_input_peak_25070	chr18	72923793	72924291	.	499	1	0	1	2	1	1
h3k27ac_input_peak_25071	chr18	72959637	72960614	.	978	6	2	1	2	1	3
h3k27ac_input_peak_25072	chr18	74162180	74162553	.	374	1	0	0	2	0	2
h3k27ac_input_peak_25073	chr18	74163126	74163537	.	412	3	1	2	2	1	0
h3k27ac_input_peak_25074	chr18	74168667	74168956	.	290	1	1	3	2	0	2
h3k27ac_input_peak_25075	chr18	74169733	74171705	.	1973	11	13	15	4	15	13
h3k27ac_input_peak_25076	chr18	74172200	74173437	.	1238	1	6	7	4	2	4
h3k27ac_input_peak_25077	chr18	74173879	74174203	.	325	0	3	0	1	3	2
h3k27ac_input_peak_25078	chr18	74186944	74187264	.	321	4	1	7	1	4	4
h3k27ac_input_peak_25079	chr18	74187801	74190475	.	2675	14	21	28	13	9	25
h3k27ac_input_peak_25080	chr18	74203148	74203906	.	759	0	1	3	0	5	2
h3k27ac_input_peak_25081	chr18	74205161	74205595	.	435	2	1	0	1	1	1
h3k27ac_input_peak_25082	chr18	74206078	74207081	.	1004	1	1	1	0	0	0
h3k27ac_input_peak_25083	chr18	74532776	74534080	.	1305	19	9	22	17	15	15
h3k27ac_input_peak_25084	chr18	74534304	74535441	.	1138	5	3	11	9	11	11
h3k27ac_input_peak_25085	chr18	74535675	74536018	.	344	12	7	6	5	4	9
h3k27ac_input_peak_25086	chr18	74746386	74747997	.	1612	33	19	75	24	27	34
h3k27ac_input_peak_25087	chr18	74748294	74749173	.	880	0	0	1	0	0	0
h3k27ac_input_peak_25088	chr18	74762919	74763392	.	474	9	8	15	9	13	13
h3k27ac_input_peak_25089	chr18	74764714	74767027	.	2314	66	63	143	50	76	90
h3k27ac_input_peak_25090	chr18	74767464	74770720	.	3257	102	77	155	78	77	110
h3k27ac_input_peak_25091	chr18	74770925	74783799	.	12875	546	425	808	429	551	629
h3k27ac_input_peak_25092	chr18	74784222	74787384	.	3163	64	50	75	39	62	81
h3k27ac_input_peak_25093	chr18	74787632	74788931	.	1300	22	17	31	22	16	13
h3k27ac_input_peak_25094	chr18	74790283	74792638	.	2356	43	21	90	32	48	42
h3k27ac_input_peak_25095	chr18	74793034	74793522	.	489	9	5	11	10	7	12
h3k27ac_input_peak_25096	chr18	74794203	74795267	.	1065	11	11	12	15	11	17
h3k27ac_input_peak_25097	chr18	74795501	74795892	.	392	7	6	7	4	5	5
h3k27ac_input_peak_25098	chr18	74797296	74797803	.	508	7	5	7	7	5	4
h3k27ac_input_peak_25099	chr18	74798170	74798793	.	624	12	10	14	17	17	22
h3k27ac_input_peak_25100	chr18	74799253	74799741	.	489	3	1	6	4	6	9
h3k27ac_input_peak_25101	chr18	74800103	74800623	.	521	9	6	14	14	7	12
h3k27ac_input_peak_25102	chr18	74801016	74801532	.	517	18	14	23	12	13	19
h3k27ac_input_peak_25103	chr18	74802049	74802579	.	531	16	11	28	18	21	23
h3k27ac_input_peak_25104	chr18	74804514	74805040	.	527	17	10	15	10	16	10
h3k27ac_input_peak_25105	chr18	74806474	74807026	.	553	17	6	26	6	11	5
h3k27ac_input_peak_25106	chr18	74808789	74809078	.	290	15	17	19	12	15	15
h3k27ac_input_peak_25107	chr18	74809599	74823755	.	14157	458	308	536	340	356	374
h3k27ac_input_peak_25108	chr18	74824109	74824951	.	843	11	11	21	6	20	5
h3k27ac_input_peak_25109	chr18	74825401	74826603	.	1203	32	13	39	19	21	17
h3k27ac_input_peak_25110	chr18	74827241	74829833	.	2593	43	34	45	40	36	37
h3k27ac_input_peak_25111	chr18	74830254	74831420	.	1167	5	3	10	1	7	6
h3k27ac_input_peak_25112	chr18	74832893	74833381	.	489	19	10	18	17	19	14
h3k27ac_input_peak_25113	chr18	74833639	74845241	.	11603	495	309	522	430	456	491
h3k27ac_input_peak_25114	chr18	74857901	74858385	.	485	0	0	0	0	0	0
h3k27ac_input_peak_25115	chr18	74919712	74923970	.	4259	2	0	4	3	4	3
h3k27ac_input_peak_25116	chr18	76829449	76830091	.	643	3	15	34	18	20	20
h3k27ac_input_peak_25117	chr18	77102785	77106067	.	3283	83	83	107	89	147	106
h3k27ac_input_peak_25118	chr18	77438248	77439211	.	964	13	11	8	18	24	17
h3k27ac_input_peak_25119	chr18	77550695	77551038	.	344	0	0	0	0	0	0
h3k27ac_input_peak_25120	chr18	77551998	77552406	.	409	0	0	0	0	0	0
h3k27ac_input_peak_25121	chr18	77711110	77711627	.	518	0	0	0	1	2	0
h3k27ac_input_peak_25122	chr18	77711871	77712560	.	690	0	1	0	0	1	0
h3k27ac_input_peak_25123	chr18	77721765	77723370	.	1606	2	4	2	0	3	4
h3k27ac_input_peak_25124	chr18	77724279	77725547	.	1269	13	38	25	23	33	34
h3k27ac_input_peak_25125	chr18	77746996	77747346	.	351	17	19	21	17	30	19
h3k27ac_input_peak_25126	chr18	77747680	77748544	.	865	58	63	76	61	106	69
h3k27ac_input_peak_25127	chr18	77748803	77749120	.	318	2	5	7	5	10	5
h3k27ac_input_peak_25128	chr18	77793275	77793761	.	487	1	1	2	3	6	2
h3k27ac_input_peak_25129	chr18	77794455	77795143	.	689	35	50	43	45	52	40
h3k27ac_input_peak_25130	chr18	77866958	77867771	.	814	3	11	22	13	23	14
h3k27ac_input_peak_25131	chr18	78004919	78005381	.	463	0	0	0	0	0	1
h3k27ac_input_peak_25132	chr19	70340	71418	.	1079	3	5	3	3	4	3
h3k27ac_input_peak_25133	chr19	289981	291455	.	1475	110	174	195	132	218	169
h3k27ac_input_peak_25134	chr19	342033	342785	.	753	27	30	47	26	23	35
h3k27ac_input_peak_25135	chr19	343008	344895	.	1888	90	89	123	71	107	79
h3k27ac_input_peak_25136	chr19	460196	460526	.	331	0	0	0	0	2	0
h3k27ac_input_peak_25137	chr19	487911	489049	.	1139	19	17	20	16	17	20
h3k27ac_input_peak_25138	chr19	489287	489600	.	314	1	1	1	1	0	0
h3k27ac_input_peak_25139	chr19	507201	507909	.	709	8	17	45	12	23	41
h3k27ac_input_peak_25140	chr19	530837	533956	.	3120	72	84	124	79	136	111
h3k27ac_input_peak_25141	chr19	570880	572077	.	1198	49	73	51	41	67	36
h3k27ac_input_peak_25142	chr19	572625	575272	.	2648	1208	1916	1833	1385	2352	1759
h3k27ac_input_peak_25143	chr19	633006	633503	.	498	5	27	45	31	48	38
h3k27ac_input_peak_25144	chr19	661739	663149	.	1411	20	40	49	32	44	27
h3k27ac_input_peak_25145	chr19	663495	663817	.	323	3	2	1	0	1	0
h3k27ac_input_peak_25146	chr19	664092	664610	.	519	1	1	0	1	4	1
h3k27ac_input_peak_25147	chr19	676464	677697	.	1234	29	135	157	54	213	109
h3k27ac_input_peak_25148	chr19	677989	678300	.	312	28	57	41	41	65	39
h3k27ac_input_peak_25149	chr19	679614	680424	.	811	15	43	55	20	34	56
h3k27ac_input_peak_25150	chr19	750722	751694	.	973	16	127	132	32	134	113
h3k27ac_input_peak_25151	chr19	751897	752656	.	760	5	12	10	7	25	8
h3k27ac_input_peak_25152	chr19	752956	753249	.	294	0	3	5	3	6	4
h3k27ac_input_peak_25153	chr19	753763	754390	.	628	10	16	9	9	10	10
h3k27ac_input_peak_25154	chr19	754663	755209	.	547	4	5	3	1	11	10
h3k27ac_input_peak_25155	chr19	781104	784732	.	3629	49	115	76	66	115	72
h3k27ac_input_peak_25156	chr19	797415	800517	.	3103	623	691	758	714	753	575
h3k27ac_input_peak_25157	chr19	823230	825236	.	2007	1	5	1	1	2	3
h3k27ac_input_peak_25158	chr19	868845	869905	.	1061	7	22	24	19	25	31
h3k27ac_input_peak_25159	chr19	870130	870789	.	660	0	0	1	0	0	0
h3k27ac_input_peak_25160	chr19	871090	871730	.	641	4	10	21	13	21	22
h3k27ac_input_peak_25161	chr19	872028	873186	.	1159	28	45	62	32	35	37
h3k27ac_input_peak_25162	chr19	891955	893326	.	1372	12	62	96	60	60	70
h3k27ac_input_peak_25163	chr19	909921	910406	.	486	3	3	11	5	7	9
h3k27ac_input_peak_25164	chr19	911589	911974	.	386	0	2	0	1	2	2
h3k27ac_input_peak_25165	chr19	912215	913899	.	1685	9	23	34	20	37	33
h3k27ac_input_peak_25166	chr19	925504	925797	.	294	0	0	0	0	0	0
h3k27ac_input_peak_25167	chr19	926362	926792	.	431	0	0	0	0	0	0
h3k27ac_input_peak_25168	chr19	953019	953772	.	754	0	4	1	1	3	2
h3k27ac_input_peak_25169	chr19	1017089	1017567	.	479	5	6	11	2	10	5
h3k27ac_input_peak_25170	chr19	1017817	1018272	.	456	8	6	14	9	7	11
h3k27ac_input_peak_25171	chr19	1018531	1021109	.	2579	95	146	222	101	177	166
h3k27ac_input_peak_25172	chr19	1026244	1029936	.	3693	279	538	383	331	639	407
h3k27ac_input_peak_25173	chr19	1065324	1065620	.	297	19	43	67	12	89	83
h3k27ac_input_peak_25174	chr19	1065906	1069840	.	3935	41	165	222	70	283	250
h3k27ac_input_peak_25175	chr19	1074207	1074752	.	546	55	222	295	103	328	270
h3k27ac_input_peak_25176	chr19	1094605	1095144	.	540	17	14	10	4	7	5
h3k27ac_input_peak_25177	chr19	1100094	1100464	.	371	0	0	0	0	0	1
