NAME	TITLE	SCORE	
SPANXN1	SPANX family member N1 [Source:HGNC Symbol;Acc:HGNC:33174]	0.0	
SPANXN3	SPANX family member N3 [Source:HGNC Symbol;Acc:HGNC:33176]	0.0	
KIF19	kinesin family member 19 [Source:HGNC Symbol;Acc:HGNC:26735]	0.0	
SPANXN2	SPANX family member N2 [Source:HGNC Symbol;Acc:HGNC:33175]	0.0	
SPANXN5	SPANX family member N5 [Source:HGNC Symbol;Acc:HGNC:33178]	0.0	
SPANXN4	SPANX family member N4 [Source:HGNC Symbol;Acc:HGNC:33177]	0.0	
KIF1A	kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888]	0.0	
RN7SL538P	RNA, 7SL, cytoplasmic 538, pseudogene [Source:HGNC Symbol;Acc:HGNC:46554]	0.0	
CFL1P8	cofilin 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39960]	0.0	
RNU6-629P	RNA, U6 small nuclear 629, pseudogene [Source:HGNC Symbol;Acc:HGNC:47592]	0.0	
KIF2B	kinesin family member 2B [Source:HGNC Symbol;Acc:HGNC:29443]	0.0	
CFL1P6	cofilin 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:34545]	0.0	
CFL1P7	cofilin 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:39959]	0.0	
AC106875.1	uncharacterized LOC100506405 [Source:NCBI gene (formerly Entrezgene);Acc:100506405]	0.0	
CCNJP1	cyclin J pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:22512]	0.0	
MICC	MHC class I polypeptide-related sequence C (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7092]	0.0	
RNU6ATAC37P	RNA, U6atac small nuclear 37, pseudogene [Source:HGNC Symbol;Acc:HGNC:46936]	0.0	
OR51N1P	olfactory receptor family 51 subfamily N member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14757]	0.0	
PP2672	uncharacterized LOC100130249 [Source:NCBI gene (formerly Entrezgene);Acc:100130249]	0.0	
MICG	MHC class I polypeptide-related sequence G (pseudogene) [Source:HGNC Symbol;Acc:HGNC:16802]	0.0	
SNORA35B	small nucleolar RNA, H/ACA box 35B [Source:HGNC Symbol;Acc:HGNC:52202]	0.0	
CCDC37-DT	CCDC37 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49641]	0.0	
MRPL22P1	mitochondrial ribosomal protein L22 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29700]	0.0	
LRRC37A7P	leucine rich repeat containing 37 member A7, pseudogene [Source:HGNC Symbol;Acc:HGNC:43792]	0.0	
FUT9	fucosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4020]	0.0	
PRSS29P	serine protease 29, pseudogene [Source:HGNC Symbol;Acc:HGNC:17542]	0.0	
IL3	interleukin 3 [Source:HGNC Symbol;Acc:HGNC:6011]	0.0	
RNU6-627P	RNA, U6 small nuclear 627, pseudogene [Source:HGNC Symbol;Acc:HGNC:47590]	0.0	
IL9	interleukin 9 [Source:HGNC Symbol;Acc:HGNC:6029]	0.0	
RN7SL797P	RNA, 7SL, cytoplasmic 797, pseudogene [Source:HGNC Symbol;Acc:HGNC:46813]	0.0	
OR10AG1	olfactory receptor family 10 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:19607]	0.0	
RNU6-622P	RNA, U6 small nuclear 622, pseudogene [Source:HGNC Symbol;Acc:HGNC:47585]	0.0	
IGLC3	immunoglobulin lambda constant 3 (Kern-Oz+ marker) [Source:HGNC Symbol;Acc:HGNC:5857]	0.0	
RN7SL531P	RNA, 7SL, cytoplasmic 531, pseudogene [Source:HGNC Symbol;Acc:HGNC:46547]	0.0	
IGLC4	immunoglobulin lambda constant 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5858]	0.0	
IGLC1	immunoglobulin lambda constant 1 [Source:HGNC Symbol;Acc:HGNC:5855]	0.0	
ADAMTS19-AS1	ADAMTS19 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40797]	0.0	
RNU6-888P	RNA, U6 small nuclear 888, pseudogene [Source:HGNC Symbol;Acc:HGNC:47851]	0.0	
IGLC2	immunoglobulin lambda constant 2 [Source:HGNC Symbol;Acc:HGNC:5856]	0.0	
AC112204.2	novel transcript	0.0	
MIR3913-1	microRNA 3913-1 [Source:HGNC Symbol;Acc:HGNC:38884]	0.0	
RNU6-887P	RNA, U6 small nuclear 887, pseudogene [Source:HGNC Symbol;Acc:HGNC:47850]	0.0	
INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]	0.0	
BECN1P2	beclin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51330]	0.0	
INS	insulin [Source:HGNC Symbol;Acc:HGNC:6081]	0.0	
CIR1P3	CIR1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44013]	0.0	
RN7SL795P	RNA, 7SL, cytoplasmic 795, pseudogene [Source:HGNC Symbol;Acc:HGNC:46811]	0.0	
SNORA31B	small nucleolar RNA, H/ACA box 31B [Source:NCBI gene (formerly Entrezgene);Acc:109616966]	0.0	
TAS1R2	taste 1 receptor member 2 [Source:HGNC Symbol;Acc:HGNC:14905]	0.0	
RNU6-624P	RNA, U6 small nuclear 624, pseudogene [Source:HGNC Symbol;Acc:HGNC:47587]	0.0	
RPL6P25	ribosomal protein L6 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36840]	0.0	
IGLC7	immunoglobulin lambda constant 7 [Source:HGNC Symbol;Acc:HGNC:5861]	0.0	
RPL6P29	ribosomal protein L6 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:36382]	0.0	
IGLC5	immunoglobulin lambda constant 5 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5859]	0.0	
IGLC6	immunoglobulin lambda constant 6 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5860]	0.0	
RPL6P21	ribosomal protein L6 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:35994]	0.0	
RNU6-889P	RNA, U6 small nuclear 889, pseudogene [Source:HGNC Symbol;Acc:HGNC:47852]	0.0	
RN7SL794P	RNA, 7SL, cytoplasmic 794, pseudogene [Source:HGNC Symbol;Acc:HGNC:46810]	0.0	
AL390058.1	COP9 signalosome subunit 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45269]	0.0	
DCANP1	dendritic cell associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:24459]	0.0	
RN7SL551P	RNA, 7SL, cytoplasmic 551, pseudogene [Source:HGNC Symbol;Acc:HGNC:46567]	0.0	
PRIMA1	proline rich membrane anchor 1 [Source:HGNC Symbol;Acc:HGNC:18319]	0.0	
ISY1-RAB43	ISY1-RAB43 readthrough [Source:HGNC Symbol;Acc:HGNC:42969]	0.0	
RNU6-641P	RNA, U6 small nuclear 641, pseudogene [Source:HGNC Symbol;Acc:HGNC:47604]	0.0	
BUB1P1	BUB1 mitotic checkpoint serine/threonine kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49529]	0.0	
DNAJC25-GNG10	DNAJC25-GNG10 readthrough [Source:HGNC Symbol;Acc:HGNC:37501]	0.0	
ISX	intestine specific homeobox [Source:HGNC Symbol;Acc:HGNC:28084]	0.0	
RNU6-643P	RNA, U6 small nuclear 643, pseudogene [Source:HGNC Symbol;Acc:HGNC:47606]	0.0	
SERPINA3	serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]	0.0	
RNU6ATAC21P	RNA, U6atac small nuclear 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:46920]	0.0	
RPS15P9	ribosomal protein S15 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36440]	0.0	
SERPINA7	serpin family A member 7 [Source:HGNC Symbol;Acc:HGNC:11583]	0.0	
SERPINA4	serpin family A member 4 [Source:HGNC Symbol;Acc:HGNC:8948]	0.0	
C14orf177	chromosome 14 putative open reading frame 177 [Source:HGNC Symbol;Acc:HGNC:26375]	0.0	
MTFR2P2	MTFR2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54774]	0.0	
RNU6ATAC20P	RNA, U6atac small nuclear 20, pseudogene [Source:HGNC Symbol;Acc:HGNC:46919]	0.0	
FCRL1	Fc receptor like 1 [Source:HGNC Symbol;Acc:HGNC:18509]	0.0	
FCRL2	Fc receptor like 2 [Source:HGNC Symbol;Acc:HGNC:14875]	0.0	
FCRL5	Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]	0.0	
FCRL3	Fc receptor like 3 [Source:HGNC Symbol;Acc:HGNC:18506]	0.0	
RNU6ATAC22P	RNA, U6atac small nuclear 22, pseudogene [Source:HGNC Symbol;Acc:HGNC:46921]	0.0	
RPS15P5	ribosomal protein S15 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:35536]	0.0	
IVL	involucrin [Source:HGNC Symbol;Acc:HGNC:6187]	0.0	
SNX3P1Y	sorting nexin 3 pseudogene 1 Y-linked [Source:HGNC Symbol;Acc:HGNC:41517]	0.0	
SNX3P1X	sorting nexin 3 pseudogene 1 X-linked [Source:HGNC Symbol;Acc:HGNC:41516]	0.0	
QTRT1P1	queuine tRNA-ribosyltransferase catalytic subunit 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39179]	0.0	
C14orf180	chromosome 14 open reading frame 180 [Source:HGNC Symbol;Acc:HGNC:33795]	0.0	
GTF2H4	general transcription factor IIH subunit 4 [Source:HGNC Symbol;Acc:HGNC:4658]	0.0	
MIR4527HG	MIR4527 host gene [Source:HGNC Symbol;Acc:HGNC:31724]	0.0	
IYD	iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071]	0.0	
ANKRD34C	ankyrin repeat domain 34C [Source:HGNC Symbol;Acc:HGNC:33888]	0.0	
AL589743.6	neurobeachin pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:40011]	0.0	
TECRL	trans-2,3-enoyl-CoA reductase like [Source:HGNC Symbol;Acc:HGNC:27365]	0.0	
FEM1AP1	fem-1 homolog A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17219]	0.0	
AL589743.2	CDRT15 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:54920]	0.0	
AP003025.1	novel transcript	0.0	
AC007920.2	novel transcript, antisense to MASP1	0.0	
AC007920.1	novel transcript	0.0	
FEM1AP4	fem-1 homolog A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39832]	0.0	
SYCP1	synaptonemal complex protein 1 [Source:HGNC Symbol;Acc:HGNC:11487]	0.0	
FEM1AP3	fem-1 homolog A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39831]	0.0	
BTBD7P2	BTB domain containing 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44876]	0.0	
H2AC10P	H2A clustered histone 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:4732]	0.0	
PLA2G12AP2	phospholipase A2 group XIIA pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39249]	0.0	
ANKRD30A	ankyrin repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:17234]	0.0	
PTP4A2P2	PTP4A2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:9638]	0.0	
OR10AF1P	olfactory receptor family 10 subfamily AF member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:19606]	0.0	
DPH3P1	diphthamide biosynthesis 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16136]	0.0	
ZPBP	zona pellucida binding protein [Source:HGNC Symbol;Acc:HGNC:15662]	0.0	
TCERG1L	transcription elongation regulator 1 like [Source:HGNC Symbol;Acc:HGNC:23533]	0.0	
RNU6-1200P	RNA, U6 small nuclear 1200, pseudogene [Source:HGNC Symbol;Acc:HGNC:48163]	0.0	
BOLA2	bolA family member 2 [Source:HGNC Symbol;Acc:HGNC:29488]	0.0	
AL391256.1	TRMT1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55145]	0.0	
IGKV6-21	immunoglobulin kappa variable 6-21 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5836]	0.0	
IMPDH1P7	inosine monophosphate dehydrogenase 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:33962]	0.0	
BTBD6P1	BTB domain containing 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51542]	0.0	
AC106876.1	novel transcript, antisense to NGEF	0.0	
CCNT2P1	cyclin T2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39178]	0.0	
CEACAM3	CEA cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:1815]	0.0	
SMC4P1	structural maintenance of chromosomes 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51919]	0.0	
RNU6-1204P	RNA, U6 small nuclear 1204, pseudogene [Source:HGNC Symbol;Acc:HGNC:48167]	0.0	
ADRB3	adrenoceptor beta 3 [Source:HGNC Symbol;Acc:HGNC:288]	0.0	
CEACAM7	CEA cell adhesion molecule 7 [Source:HGNC Symbol;Acc:HGNC:1819]	0.0	
CEACAM5	CEA cell adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:1817]	0.0	
CEACAM4	CEA cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:1816]	0.0	
CEACAM8	CEA cell adhesion molecule 8 [Source:HGNC Symbol;Acc:HGNC:1820]	0.0	
RAC1P4	Rac family small GTPase 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:31113]	0.0	
RAC1P5	Rac family small GTPase 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:30593]	0.0	
RN7SL549P	RNA, 7SL, cytoplasmic 549, pseudogene [Source:HGNC Symbol;Acc:HGNC:46565]	0.0	
AF241726.1	BAG1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54932]	0.0	
RAC1P6	Rac family small GTPase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42006]	0.0	
MIR1185-1	microRNA 1185-1 [Source:HGNC Symbol;Acc:HGNC:35257]	0.0	
RAC1P8	Rac family small GTPase 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:42005]	0.0	
RAC1P9	Rac family small GTPase 1 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:50774]	0.0	
MIR1185-2	microRNA 1185-2 [Source:HGNC Symbol;Acc:HGNC:35254]	0.0	
FKBP4P6	FKBP prolyl isomerase 4 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:50375]	0.0	
FKBP4P2	FKBP prolyl isomerase 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50371]	0.0	
FKBP4P7	FKBP prolyl isomerase 4 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:50376]	0.0	
FKBP4P8	FKBP prolyl isomerase 4 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:50377]	0.0	
IGHV5-78	immunoglobulin heavy variable 5-78 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5660]	0.0	
RAC1P1	Rac family small GTPase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31001]	0.0	
RN7SL547P	RNA, 7SL, cytoplasmic 547, pseudogene [Source:HGNC Symbol;Acc:HGNC:46563]	0.0	
RNU6-1207P	RNA, U6 small nuclear 1207, pseudogene [Source:HGNC Symbol;Acc:HGNC:48170]	0.0	
C14orf132	chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346]	0.0	
BTF3P15	basic transcription factor 3 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:38567]	0.0	
BTF3P14	basic transcription factor 3 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:38571]	0.0	
RNU6-637P	RNA, U6 small nuclear 637, pseudogene [Source:HGNC Symbol;Acc:HGNC:47600]	0.0	
BTF3P11	basic transcription factor 3 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:1126]	0.0	
BTF3P10	basic transcription factor 3 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:38570]	0.0	
BTF3P13	basic transcription factor 3 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:1128]	0.0	
CXCL1P1	C-X-C motif chemokine ligand 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10641]	0.0	
DPP6	dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010]	0.0	
C10orf105	chromosome 10 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:20304]	0.0	
SNORA25B	small nucleolar RNA, H/ACA box 25B [Source:HGNC Symbol;Acc:HGNC:52199]	0.0	
RNU6-639P	RNA, U6 small nuclear 639, pseudogene [Source:HGNC Symbol;Acc:HGNC:47602]	0.0	
OR5J1P	olfactory receptor family 5 subfamily J member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8348]	0.0	
MT-TL1	mitochondrially encoded tRNA-Leu (UUA/G) 1 [Source:HGNC Symbol;Acc:HGNC:7490]	0.0	
MT-TL2	mitochondrially encoded tRNA-Leu (CUN) 2 [Source:HGNC Symbol;Acc:HGNC:7491]	0.0	
RNU5B-4P	RNA, U5B small nuclear 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:34184]	0.0	
RN7SL543P	RNA, 7SL, cytoplasmic 543, pseudogene [Source:HGNC Symbol;Acc:HGNC:46559]	0.0	
RNU6-634P	RNA, U6 small nuclear 634, pseudogene [Source:HGNC Symbol;Acc:HGNC:47597]	0.0	
BPY2DP	basic charge Y-linked 2D, pseudogene [Source:HGNC Symbol;Acc:HGNC:38794]	0.0	
OR3D1P	olfactory receptor family 3 subfamily D member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:25339]	0.0	
OR5J7P	olfactory receptor family 5 subfamily J member 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:31289]	0.0	
RNU6-899P	RNA, U6 small nuclear 899, pseudogene [Source:HGNC Symbol;Acc:HGNC:47862]	0.0	
BCL9P1	BCL9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51328]	0.0	
RNU6-636P	RNA, U6 small nuclear 636, pseudogene [Source:HGNC Symbol;Acc:HGNC:47599]	0.0	
IPPKP1	inositol 1,3,4,5,6-pentakisphosphate 2-kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39390]	0.0	
RNU6ATAC28P	RNA, U6atac small nuclear 28, pseudogene [Source:HGNC Symbol;Acc:HGNC:46927]	0.0	
MIR3914-1	microRNA 3914-1 [Source:HGNC Symbol;Acc:HGNC:38993]	0.0	
SSBP3P2	SSBP3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54579]	0.0	
DPRX	divergent-paired related homeobox [Source:HGNC Symbol;Acc:HGNC:32166]	0.0	
XPNPEP2	X-prolyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:12823]	0.0	
SNORA20B	small nucleolar RNA, H/ACA box 20B [Source:HGNC Symbol;Acc:HGNC:52194]	0.0	
RNU5B-3P	RNA, U5B small nuclear 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:34183]	0.0	
IGHV3-20	immunoglobulin heavy variable 3-20 [Source:HGNC Symbol;Acc:HGNC:5585]	0.0	
IGHV3-21	immunoglobulin heavy variable 3-21 [Source:HGNC Symbol;Acc:HGNC:5586]	0.0	
IGHV3-23	immunoglobulin heavy variable 3-23 [Source:HGNC Symbol;Acc:HGNC:5588]	0.0	
AKR1D1P1	aldo-keto reductase family 1 member D1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11288]	0.0	
IGHV3-25	immunoglobulin heavy variable 3-25 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5589]	0.0	
RN7SKP282	RN7SK pseudogene 282 [Source:HGNC Symbol;Acc:HGNC:46006]	0.0	
RN7SKP280	RN7SK pseudogene 280 [Source:HGNC Symbol;Acc:HGNC:46004]	0.0	
RN7SKP289	RN7SK pseudogene 289 [Source:HGNC Symbol;Acc:HGNC:46013]	0.0	
FAM243A	family with sequence similarity 243 member A [Source:HGNC Symbol;Acc:HGNC:39602]	0.0	
RN7SKP286	RN7SK pseudogene 286 [Source:HGNC Symbol;Acc:HGNC:46010]	0.0	
RN7SKP284	RN7SK pseudogene 284 [Source:HGNC Symbol;Acc:HGNC:46008]	0.0	
VN1R17P	vomeronasal 1 receptor 17 pseudogene [Source:HGNC Symbol;Acc:HGNC:37331]	0.0	
IGHV3-30	immunoglobulin heavy variable 3-30 [Source:HGNC Symbol;Acc:HGNC:5591]	0.0	
IGHV3-33	immunoglobulin heavy variable 3-33 [Source:HGNC Symbol;Acc:HGNC:5596]	0.0	
RN7SKP270	RN7SK pseudogene 270 [Source:HGNC Symbol;Acc:HGNC:45994]	0.0	
IGHV3-35	immunoglobulin heavy variable 3-35 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5598]	0.0	
IGHV3-36	immunoglobulin heavy variable 3-36 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5599]	0.0	
IGHV3-37	immunoglobulin heavy variable 3-37 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5600]	0.0	
IGHV3-38	immunoglobulin heavy variable 3-38 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5601]	0.0	
RN7SKP278	RN7SK pseudogene 278 [Source:HGNC Symbol;Acc:HGNC:46002]	0.0	
FAM242A	family with sequence similarity 242 member A [Source:HGNC Symbol;Acc:HGNC:51597]	0.0	
RN7SKP276	RN7SK pseudogene 276 [Source:HGNC Symbol;Acc:HGNC:46000]	0.0	
RN7SKP277	RN7SK pseudogene 277 [Source:HGNC Symbol;Acc:HGNC:46001]	0.0	
FAM242E	family with sequence similarity 242 member E [Source:HGNC Symbol;Acc:HGNC:53875]	0.0	
RN7SKP275	RN7SK pseudogene 275 [Source:HGNC Symbol;Acc:HGNC:45999]	0.0	
FAM242D	family with sequence similarity 242 member D [Source:HGNC Symbol;Acc:HGNC:53874]	0.0	
RN7SKP272	RN7SK pseudogene 272 [Source:HGNC Symbol;Acc:HGNC:45996]	0.0	
RNU6-217P	RNA, U6 small nuclear 217, pseudogene [Source:HGNC Symbol;Acc:HGNC:47180]	0.0	
VN1R18P	vomeronasal 1 receptor 18 pseudogene [Source:HGNC Symbol;Acc:HGNC:37334]	0.0	
RN7SKP260	RN7SK pseudogene 260 [Source:HGNC Symbol;Acc:HGNC:45984]	0.0	
RAB11AP2	RAB11A, member RAS oncogene family pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45189]	0.0	
RAB11AP1	RAB11A, member RAS oncogene family pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45188]	0.0	
RN7SKP267	RN7SK pseudogene 267 [Source:HGNC Symbol;Acc:HGNC:45991]	0.0	
RN7SKP268	RN7SK pseudogene 268 [Source:HGNC Symbol;Acc:HGNC:45992]	0.0	
RN7SKP265	RN7SK pseudogene 265 [Source:HGNC Symbol;Acc:HGNC:45989]	0.0	
FAM245B	family with sequence similarity 245 member B [Source:HGNC Symbol;Acc:HGNC:54133]	0.0	
RN7SKP263	RN7SK pseudogene 263 [Source:HGNC Symbol;Acc:HGNC:45987]	0.0	
RN7SKP261	RN7SK pseudogene 261 [Source:HGNC Symbol;Acc:HGNC:45985]	0.0	
RN7SL125P	RNA, 7SL, cytoplasmic 125, pseudogene [Source:HGNC Symbol;Acc:HGNC:46141]	0.0	
RN7SKP262	RN7SK pseudogene 262 [Source:HGNC Symbol;Acc:HGNC:45986]	0.0	
NPBWR2	neuropeptides B and W receptor 2 [Source:HGNC Symbol;Acc:HGNC:4530]	0.0	
TMLHE-AS1	TMLHE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44261]	0.0	
IGHV3-11	immunoglobulin heavy variable 3-11 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5580]	0.0	
FTCD-AS1	FTCD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40243]	0.0	
IGHV3-16	immunoglobulin heavy variable 3-16 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5583]	0.0	
BLOC1S5-TXNDC5	BLOC1S5-TXNDC5 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:42001]	0.0	
IGHV3-19	immunoglobulin heavy variable 3-19 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5584]	0.0	
RN7SKP256	RN7SK pseudogene 256 [Source:HGNC Symbol;Acc:HGNC:45980]	0.0	
RN7SKP257	RN7SK pseudogene 257 [Source:HGNC Symbol;Acc:HGNC:45981]	0.0	
RN7SKP254	RN7SK pseudogene 254 [Source:HGNC Symbol;Acc:HGNC:45978]	0.0	
RPS14P7	ribosomal protein S14 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36961]	0.0	
RN7SKP252	RN7SK pseudogene 252 [Source:HGNC Symbol;Acc:HGNC:45976]	0.0	
RN7SKP250	RN7SK pseudogene 250 [Source:HGNC Symbol;Acc:HGNC:45974]	0.0	
RN7SL124P	RNA, 7SL, cytoplasmic 124, pseudogene [Source:HGNC Symbol;Acc:HGNC:46140]	0.0	
RN7SKP259	RN7SK pseudogene 259 [Source:HGNC Symbol;Acc:HGNC:45983]	0.0	
TRBV6-1	T cell receptor beta variable 6-1 [Source:HGNC Symbol;Acc:HGNC:12226]	0.0	
TRG-AS1	T cell receptor gamma locus antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48974]	0.0	
SLC25A20P1	solute carrier family 25 member 20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1422]	0.0	
RN7SKP246	RN7SK pseudogene 246 [Source:HGNC Symbol;Acc:HGNC:45970]	0.0	
RN7SKP244	RN7SK pseudogene 244 [Source:HGNC Symbol;Acc:HGNC:45968]	0.0	
RN7SL123P	RNA, 7SL, cytoplasmic 123, pseudogene [Source:HGNC Symbol;Acc:HGNC:46139]	0.0	
RN7SKP242	RN7SK pseudogene 242 [Source:HGNC Symbol;Acc:HGNC:45966]	0.0	
NIFKP9	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:44957]	0.0	
RN7SKP240	RN7SK pseudogene 240 [Source:HGNC Symbol;Acc:HGNC:45964]	0.0	
NIFKP8	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:44956]	0.0	
NIFKP7	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:44955]	0.0	
NIFKP4	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44952]	0.0	
RN7SKP249	RN7SK pseudogene 249 [Source:HGNC Symbol;Acc:HGNC:45973]	0.0	
NIFKP3	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44951]	0.0	
NIFKP2	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44950]	0.0	
RN7SKP247	RN7SK pseudogene 247 [Source:HGNC Symbol;Acc:HGNC:45971]	0.0	
NIFKP1	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44949]	0.0	
RN7SKP248	RN7SK pseudogene 248 [Source:HGNC Symbol;Acc:HGNC:45972]	0.0	
CHST8	carbohydrate sulfotransferase 8 [Source:HGNC Symbol;Acc:HGNC:15993]	0.0	
DUSP9	dual specificity phosphatase 9 [Source:HGNC Symbol;Acc:HGNC:3076]	0.0	
ARSFP1	arylsulfatase F pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:722]	0.0	
RN7SKP232	RN7SK pseudogene 232 [Source:HGNC Symbol;Acc:HGNC:45956]	0.0	
RN7SKP233	RN7SK pseudogene 233 [Source:HGNC Symbol;Acc:HGNC:45957]	0.0	
