NAME	TITLE	SCORE	
TMPOP1	thymopoietin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21364]	0.0	
RN7SL392P	RNA, 7SL, cytoplasmic 392, pseudogene [Source:HGNC Symbol;Acc:HGNC:46408]	0.0	
RNU6-220P	RNA, U6 small nuclear 220, pseudogene [Source:HGNC Symbol;Acc:HGNC:47183]	0.0	
DNAJB3	DnaJ heat shock protein family (Hsp40) member B3 [Source:HGNC Symbol;Acc:HGNC:32397]	0.0	
SMIM11P1	small integral membrane protein 11 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21400]	0.0	
DNAJB8	DnaJ heat shock protein family (Hsp40) member B8 [Source:HGNC Symbol;Acc:HGNC:23699]	0.0	
RN7SL391P	RNA, 7SL, cytoplasmic 391, pseudogene [Source:HGNC Symbol;Acc:HGNC:46407]	0.0	
RNU6-486P	RNA, U6 small nuclear 486, pseudogene [Source:HGNC Symbol;Acc:HGNC:47449]	0.0	
FAM25BP	family with sequence similarity 25 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:23584]	0.0	
LEP	leptin [Source:HGNC Symbol;Acc:HGNC:6553]	0.0	
HCG24	HLA complex group 24 [Source:HGNC Symbol;Acc:HGNC:23500]	0.0	
HCG22	HLA complex group 22 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:27780]	0.0	
IGKV2OR2-7D	immunoglobulin kappa variable 2/OR2-7D (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37489]	0.0	
HCG21	HLA complex group 21 [Source:HGNC Symbol;Acc:HGNC:31335]	0.0	
DUX4L16	double homeobox 4 like 16 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37719]	0.0	
DUX4L17	double homeobox 4 like 17 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37717]	0.0	
DUX4L18	double homeobox 4 like 18 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37716]	0.0	
DUX4L19	double homeobox 4 like 19 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37718]	0.0	
DUX4L12	double homeobox 4 like 12 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:38671]	0.0	
RNU6-480P	RNA, U6 small nuclear 480, pseudogene [Source:HGNC Symbol;Acc:HGNC:47443]	0.0	
DUX4L13	double homeobox 4 like 13 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:38672]	0.0	
DUX4L14	double homeobox 4 like 14 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:38673]	0.0	
DUX4L15	double homeobox 4 like 15 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:38674]	0.0	
RN7SKP44	RN7SK pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:45768]	0.0	
RN7SKP43	RN7SK pseudogene 43 [Source:HGNC Symbol;Acc:HGNC:45767]	0.0	
MLC1	modulator of VRAC current 1 [Source:HGNC Symbol;Acc:HGNC:17082]	0.0	
RN7SKP46	RN7SK pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:45770]	0.0	
RN7SKP42	RN7SK pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:45766]	0.0	
RN7SKP36	RN7SK pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:45760]	0.0	
RN7SKP39	RN7SK pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:45763]	0.0	
OR4A42P	olfactory receptor family 4 subfamily A member 42 pseudogene [Source:HGNC Symbol;Acc:HGNC:31261]	0.0	
MTND4P31	MT-ND4 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:42218]	0.0	
MTND4P30	MT-ND4 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:42217]	0.0	
SRRM4	serine/arginine repetitive matrix 4 [Source:HGNC Symbol;Acc:HGNC:29389]	0.0	
IGFL1P2	IGF like family member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32957]	0.0	
HLA-N	major histocompatibility complex, class I, N (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19406]	0.0	
RN7SKP55	RN7SK pseudogene 55 [Source:HGNC Symbol;Acc:HGNC:45779]	0.0	
RN7SKP54	RN7SK pseudogene 54 [Source:HGNC Symbol;Acc:HGNC:45778]	0.0	
MTND4P35	MT-ND4 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:51949]	0.0	
RN7SKP51	RN7SK pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:45775]	0.0	
RN7SL14P	RNA, 7SL, cytoplasmic 14, pseudogene [Source:HGNC Symbol;Acc:HGNC:46030]	0.0	
IGKV2OR2-10	immunoglobulin kappa variable 2/OR2-10 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5806]	0.0	
RN7SKP53	RN7SK pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:45777]	0.0	
MTND4P33	MT-ND4 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:51947]	0.0	
RN7SKP52	RN7SK pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:45776]	0.0	
AL445433.2	novel transcript, antisense to PLPPR5	0.0	
RN7SKP48	RN7SK pseudogene 48 [Source:HGNC Symbol;Acc:HGNC:45772]	0.0	
RN7SKP47	RN7SK pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:45771]	0.0	
RN7SKP49	RN7SK pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:45773]	0.0	
OR4A41P	olfactory receptor family 4 subfamily A member 41 pseudogene [Source:HGNC Symbol;Acc:HGNC:31260]	0.0	
ASNSP1	asparagine synthetase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:754]	0.0	
ASNSP4	asparagine synthetase pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39400]	0.0	
DUX4L10	double homeobox 4 like 10 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:31354]	0.0	
DUX4L11	double homeobox 4 like 11 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:38687]	0.0	
ASNSP6	asparagine synthetase pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49876]	0.0	
OR5BR1P	olfactory receptor family 5 subfamily BR member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15279]	0.0	
RN7SKP22	RN7SK pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:45746]	0.0	
RN7SKP21	RN7SK pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:45745]	0.0	
RN7SKP24	RN7SK pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:45748]	0.0	
RN7SKP20	RN7SK pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:45744]	0.0	
RN7SKP19	RN7SK pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:45743]	0.0	
RN7SKP18	RN7SK pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:45742]	0.0	
RN7SKP15	RN7SK pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:45739]	0.0	
RN7SKP14	RN7SK pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:45738]	0.0	
GJA10	gap junction protein alpha 10 [Source:HGNC Symbol;Acc:HGNC:16995]	0.0	
HLA-S	major histocompatibility complex, class I, S (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19395]	0.0	
HLA-P	major histocompatibility complex, class I, P (pseudogene) [Source:HGNC Symbol;Acc:HGNC:21196]	0.0	
DUX4L27	double homeobox 4 like 27 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:50808]	0.0	
DUX4L28	double homeobox 4 like 28 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51605]	0.0	
RNU6-481P	RNA, U6 small nuclear 481, pseudogene [Source:HGNC Symbol;Acc:HGNC:47444]	0.0	
DUX4L26	double homeobox 4 like 26 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:50807]	0.0	
RN7SKP33	RN7SK pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:45757]	0.0	
ATF4P2	activating transcription factor 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34025]	0.0	
RN7SKP32	RN7SK pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:45756]	0.0	
ATF4P1	activating transcription factor 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:789]	0.0	
RN7SKP31	RN7SK pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:45755]	0.0	
RN7SKP29	RN7SK pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:45753]	0.0	
AC006065.4	novel transcript	0.0	
RN7SKP28	RN7SK pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:45752]	0.0	
RN7SKP27	RN7SK pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:45751]	0.0	
DUX4L31	double homeobox 4 like 31 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51770]	0.0	
FCF1P10	FCF1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:44622]	0.0	
PWRN4	Prader-Willi region non-protein coding RNA 4 [Source:HGNC Symbol;Acc:HGNC:49130]	0.0	
HSD3BP1	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5219]	0.0	
HSD3BP2	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:5220]	0.0	
FEZF2	FEZ family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13506]	0.0	
PWRN1	Prader-Willi region non-protein coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:33235]	0.0	
PWRN2	Prader-Willi region non-protein coding RNA 2 [Source:HGNC Symbol;Acc:HGNC:33236]	0.0	
DUX4L45	double homeobox 4 like 45 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51783]	0.0	
DUX4L46	double homeobox 4 like 46 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51784]	0.0	
DUX4L47	double homeobox 4 like 47 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51785]	0.0	
IGKV2-4	immunoglobulin kappa variable 2-4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5788]	0.0	
RN7SKP10	RN7SK pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:42628]	0.0	
RN7SKP13	RN7SK pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:45737]	0.0	
RN7SKP12	RN7SK pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:45736]	0.0	
DUX4L52	double homeobox 4 like 52 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51811]	0.0	
PSMC1P10	proteasome 26S subunit, ATPase 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39785]	0.0	
PSMC1P11	proteasome 26S subunit, ATPase 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:39786]	0.0	
PSMC1P12	proteasome 26S subunit, ATPase 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:39787]	0.0	
PSMC1P13	proteasome 26S subunit, ATPase 1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:39788]	0.0	
EPPIN-WFDC6	EPPIN-WFDC6 readthrough [Source:HGNC Symbol;Acc:HGNC:38825]	0.0	
PGGT1BP2	protein geranylgeranyltransferase type I subunit beta pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45112]	0.0	
PGGT1BP1	protein geranylgeranyltransferase type I subunit beta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45024]	0.0	
MIR518A1	microRNA 518a-1 [Source:HGNC Symbol;Acc:HGNC:32120]	0.0	
IGHVII-51-2	immunoglobulin heavy variable (II)-51-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5684]	0.0	
MIR518A2	microRNA 518a-2 [Source:HGNC Symbol;Acc:HGNC:32123]	0.0	
KRTAP5-14P	keratin associated protein 5-14, pseudogene [Source:HGNC Symbol;Acc:HGNC:23608]	0.0	
CD40LG	CD40 ligand [Source:HGNC Symbol;Acc:HGNC:11935]	0.0	
SELENOTP2	selenoprotein T pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53723]	0.0	
IGHVIII-5-1	immunoglobulin heavy variable (III)-5-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5702]	0.0	
IGHVIII-5-2	immunoglobulin heavy variable (III)-5-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5703]	0.0	
AC012100.1	ribosomal protein L32 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:36729]	0.0	
CAPZA1P3	CAPZA1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54564]	0.0	
CAPZA1P1	CAPZA1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1489]	0.0	
CAPZA1P5	CAPZA1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:54566]	0.0	
POLR3GP1	RNA polymerase III subunit G pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23345]	0.0	
POLR3GP2	RNA polymerase III subunit G pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50691]	0.0	
OR1D3P	olfactory receptor family 1 subfamily D member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:8184]	0.0	
UBE2Q2P8	ubiquitin conjugating enzyme E2 Q2 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:49521]	0.0	
UBE2Q2P9	ubiquitin conjugating enzyme E2 Q2 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:49517]	0.0	
CUZD1	CUB and zona pellucida like domains 1 [Source:HGNC Symbol;Acc:HGNC:17937]	0.0	
GAGE2A	G antigen 2A [Source:HGNC Symbol;Acc:HGNC:4099]	0.0	
AP003097.1	farnesyltransferase, CAAX box, alpha pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3783]	0.0	
RLIMP2	ring finger protein, LIM domain interacting pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39683]	0.0	
MIR3622B	microRNA 3622b [Source:HGNC Symbol;Acc:HGNC:38961]	0.0	
RN7SKP82	RN7SK pseudogene 82 [Source:HGNC Symbol;Acc:HGNC:45806]	0.0	
RN7SKP81	RN7SK pseudogene 81 [Source:HGNC Symbol;Acc:HGNC:45805]	0.0	
RN7SKP89	RN7SK pseudogene 89 [Source:HGNC Symbol;Acc:HGNC:45813]	0.0	
RN7SKP83	RN7SK pseudogene 83 [Source:HGNC Symbol;Acc:HGNC:45807]	0.0	
RN7SKP86	RN7SK pseudogene 86 [Source:HGNC Symbol;Acc:HGNC:45810]	0.0	
RN7SKP91	RN7SK pseudogene 91 [Source:HGNC Symbol;Acc:HGNC:45815]	0.0	
RN7SL18P	RNA, 7SL, cytoplasmic 18, pseudogene [Source:HGNC Symbol;Acc:HGNC:46034]	0.0	
RN7SKP93	RN7SK pseudogene 93 [Source:HGNC Symbol;Acc:HGNC:45817]	0.0	
RN7SKP99	RN7SK pseudogene 99 [Source:HGNC Symbol;Acc:HGNC:45823]	0.0	
AC007992.1	glyceraldehyde 3 phosphate dehydrogenase pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:37782]	0.0	
RN7SKP94	RN7SK pseudogene 94 [Source:HGNC Symbol;Acc:HGNC:45818]	0.0	
RN7SKP96	RN7SK pseudogene 96 [Source:HGNC Symbol;Acc:HGNC:45820]	0.0	
CDH10	cadherin 10 [Source:HGNC Symbol;Acc:HGNC:1749]	0.0	
COL6A5	collagen type VI alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:26674]	0.0	
CDH19	cadherin 19 [Source:HGNC Symbol;Acc:HGNC:1758]	0.0	
MTND4P20	MT-ND4 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:42207]	0.0	
CST9L	cystatin 9 like [Source:HGNC Symbol;Acc:HGNC:16233]	0.0	
RN7SKP60	RN7SK pseudogene 60 [Source:HGNC Symbol;Acc:HGNC:45784]	0.0	
MTND4P28	MT-ND4 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:42215]	0.0	
MTND4P27	MT-ND4 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:42214]	0.0	
RN7SKP65	RN7SK pseudogene 65 [Source:HGNC Symbol;Acc:HGNC:45789]	0.0	
RN7SKP68	RN7SK pseudogene 68 [Source:HGNC Symbol;Acc:HGNC:45792]	0.0	
MTND4P25	MT-ND4 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:42212]	0.0	
RN7SKP62	RN7SK pseudogene 62 [Source:HGNC Symbol;Acc:HGNC:45786]	0.0	
MTND4P24	MT-ND4 pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:42220]	0.0	
RN7SKP61	RN7SK pseudogene 61 [Source:HGNC Symbol;Acc:HGNC:45785]	0.0	
MTND4P22	MT-ND4 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:42209]	0.0	
MTND4P21	MT-ND4 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:42208]	0.0	
RN7SKP63	RN7SK pseudogene 63 [Source:HGNC Symbol;Acc:HGNC:45787]	0.0	
MTND4P19	MT-ND4 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:42206]	0.0	
MTND4P18	MT-ND4 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:42205]	0.0	
CCNG2P1	cyclin G2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50853]	0.0	
MTND4P17	MT-ND4 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:42204]	0.0	
RN7SKP77	RN7SK pseudogene 77 [Source:HGNC Symbol;Acc:HGNC:45801]	0.0	
MTCL1P1	MTCL1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42040]	0.0	
RN7SKP293	RN7SK pseudogene 293 [Source:HGNC Symbol;Acc:HGNC:46017]	0.0	
RN7SKP76	RN7SK pseudogene 76 [Source:HGNC Symbol;Acc:HGNC:45800]	0.0	
RN7SKP79	RN7SK pseudogene 79 [Source:HGNC Symbol;Acc:HGNC:45803]	0.0	
RN7SKP290	RN7SK pseudogene 290 [Source:HGNC Symbol;Acc:HGNC:46014]	0.0	
RN7SKP291	RN7SK pseudogene 291 [Source:HGNC Symbol;Acc:HGNC:46015]	0.0	
RN7SKP73	RN7SK pseudogene 73 [Source:HGNC Symbol;Acc:HGNC:45797]	0.0	
MTND4P13	MT-ND4 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:42222]	0.0	
RN7SKP72	RN7SK pseudogene 72 [Source:HGNC Symbol;Acc:HGNC:45796]	0.0	
MTND4P11	MT-ND4 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42223]	0.0	
RN7SKP75	RN7SK pseudogene 75 [Source:HGNC Symbol;Acc:HGNC:45799]	0.0	
MTND4P10	MT-ND4 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:42225]	0.0	
OSTCP4	oligosaccharyltransferase complex subunit pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42866]	0.0	
OSTCP2	oligosaccharyltransferase complex subunit pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42864]	0.0	
RN7SKP298	RN7SK pseudogene 298 [Source:HGNC Symbol;Acc:HGNC:46022]	0.0	
OSTCP1	oligosaccharyltransferase complex subunit pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30530]	0.0	
RN7SKP294	RN7SK pseudogene 294 [Source:HGNC Symbol;Acc:HGNC:46018]	0.0	
RN7SKP295	RN7SK pseudogene 295 [Source:HGNC Symbol;Acc:HGNC:46019]	0.0	
RNA5SP187	RNA, 5S ribosomal pseudogene 187 [Source:HGNC Symbol;Acc:HGNC:43087]	0.0	
RNA5SP186	RNA, 5S ribosomal pseudogene 186 [Source:HGNC Symbol;Acc:HGNC:43086]	0.0	
RNA5SP185	RNA, 5S ribosomal pseudogene 185 [Source:HGNC Symbol;Acc:HGNC:43085]	0.0	
RNA5SP184	RNA, 5S ribosomal pseudogene 184 [Source:HGNC Symbol;Acc:HGNC:43084]	0.0	
CHORDC2P	cysteine and histidine rich domain containing 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:20050]	0.0	
RNA5SP189	RNA, 5S ribosomal pseudogene 189 [Source:HGNC Symbol;Acc:HGNC:43089]	0.0	
RNA5SP188	RNA, 5S ribosomal pseudogene 188 [Source:HGNC Symbol;Acc:HGNC:43088]	0.0	
TAF11L2	TATA-box binding protein associated factor 11 like 2 [Source:HGNC Symbol;Acc:HGNC:53845]	0.0	
RNA5SP190	RNA, 5S ribosomal pseudogene 190 [Source:HGNC Symbol;Acc:HGNC:43090]	0.0	
NKX1-1	NK1 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:24975]	0.0	
RNA5SP193	RNA, 5S ribosomal pseudogene 193 [Source:HGNC Symbol;Acc:HGNC:43093]	0.0	
RNA5SP192	RNA, 5S ribosomal pseudogene 192 [Source:HGNC Symbol;Acc:HGNC:43092]	0.0	
RNA5SP191	RNA, 5S ribosomal pseudogene 191 [Source:HGNC Symbol;Acc:HGNC:43091]	0.0	
RNU5D-2P	RNA, U5D small nuclear 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:42534]	0.0	
RNA5SP176	RNA, 5S ribosomal pseudogene 176 [Source:HGNC Symbol;Acc:HGNC:43076]	0.0	
GABARAPL3	GABA type A receptor associated protein like 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:4069]	0.0	
RNA5SP175	RNA, 5S ribosomal pseudogene 175 [Source:HGNC Symbol;Acc:HGNC:43075]	0.0	
RNA5SP173	RNA, 5S ribosomal pseudogene 173 [Source:HGNC Symbol;Acc:HGNC:43073]	0.0	
RNA5SP178	RNA, 5S ribosomal pseudogene 178 [Source:HGNC Symbol;Acc:HGNC:43078]	0.0	
RNA5SP177	RNA, 5S ribosomal pseudogene 177 [Source:HGNC Symbol;Acc:HGNC:43077]	0.0	
TMEM246-AS1	TMEM246 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51191]	0.0	
RNA5SP183	RNA, 5S ribosomal pseudogene 183 [Source:HGNC Symbol;Acc:HGNC:43083]	0.0	
RNA5SP182	RNA, 5S ribosomal pseudogene 182 [Source:HGNC Symbol;Acc:HGNC:43082]	0.0	
RNA5SP181	RNA, 5S ribosomal pseudogene 181 [Source:HGNC Symbol;Acc:HGNC:43081]	0.0	
LAPTM4BP1	lysosomal protein transmembrane 4 beta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51934]	0.0	
RNA5SP180	RNA, 5S ribosomal pseudogene 180 [Source:HGNC Symbol;Acc:HGNC:43080]	0.0	
RN7SL149P	RNA, 7SL, cytoplasmic 149, pseudogene [Source:HGNC Symbol;Acc:HGNC:46165]	0.0	
HACD4	3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]	0.0	
RNA5SP196	RNA, 5S ribosomal pseudogene 196 [Source:HGNC Symbol;Acc:HGNC:43096]	0.0	
RNA5SP199	RNA, 5S ribosomal pseudogene 199 [Source:HGNC Symbol;Acc:HGNC:43099]	0.0	
ARHGAP16P	Rho GTPase activating protein 16 pseudogene [Source:HGNC Symbol;Acc:HGNC:19921]	0.0	
FAM220A	family with sequence similarity 220 member A [Source:HGNC Symbol;Acc:HGNC:22422]	0.0	
STMN1P2	stathmin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44063]	0.0	
FAM224A	family with sequence similarity 224 member A [Source:HGNC Symbol;Acc:HGNC:37736]	0.0	
FAM223A	family with sequence similarity 223 member A [Source:HGNC Symbol;Acc:HGNC:30612]	0.0	
RN7SL147P	RNA, 7SL, cytoplasmic 147, pseudogene [Source:HGNC Symbol;Acc:HGNC:46163]	0.0	
HLA-DPA2	major histocompatibility complex, class II, DP alpha 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4939]	0.0	
Z94722.1	USP37 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55020]	0.0	
MIR1245A	microRNA 1245a [Source:HGNC Symbol;Acc:HGNC:35311]	0.0	
FAM226B	family with sequence similarity 226 member B [Source:HGNC Symbol;Acc:HGNC:31964]	0.0	
BDP1P	B double prime 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:31044]	0.0	
TAF11L9	TATA-box binding protein associated factor 11 like 9 [Source:HGNC Symbol;Acc:HGNC:53852]	0.0	
TAF11L8	TATA-box binding protein associated factor 11 like 8 [Source:HGNC Symbol;Acc:HGNC:53851]	0.0	
TAF11L7	TATA-box binding protein associated factor 11 like 7 [Source:HGNC Symbol;Acc:HGNC:53850]	0.0	
OR14A16	olfactory receptor family 14 subfamily A member 16 [Source:HGNC Symbol;Acc:HGNC:15022]	0.0	
TAF11L6	TATA-box binding protein associated factor 11 like 6 [Source:HGNC Symbol;Acc:HGNC:53849]	0.0	
TAF11L5	TATA-box binding protein associated factor 11 like 5 [Source:HGNC Symbol;Acc:HGNC:53848]	0.0	
TAF11L4	TATA-box binding protein associated factor 11 like 4 [Source:HGNC Symbol;Acc:HGNC:53847]	0.0	
TAF11L3	TATA-box binding protein associated factor 11 like 3 [Source:HGNC Symbol;Acc:HGNC:53846]	0.0	
MIR199B	microRNA 199b [Source:HGNC Symbol;Acc:HGNC:31573]	0.0	
ZIK1P1	zinc finger protein interacting with K protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38031]	0.0	
FAM224B	family with sequence similarity 224 member B [Source:HGNC Symbol;Acc:HGNC:37737]	0.0	
ZNF734P	zinc finger protein 734, pseudogene [Source:HGNC Symbol;Acc:HGNC:32465]	0.0	
RNU6-239P	RNA, U6 small nuclear 239, pseudogene [Source:HGNC Symbol;Acc:HGNC:47202]	0.0	
CELF2-DT	CELF2 divergent transript [Source:HGNC Symbol;Acc:HGNC:54157]	0.0	
HLA-DPB2	major histocompatibility complex, class II, DP beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4941]	0.0	
GNG5P1	G protein subunit gamma 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4409]	0.0	
GNG5P2	G protein subunit gamma 5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:24826]	0.0	
GNG5P5	G protein subunit gamma 5 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:33554]	0.0	
BHLHB9P1	basic helix-loop-helix family member b9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51373]	0.0	
ZNF733P	zinc finger protein 733, pseudogene [Source:HGNC Symbol;Acc:HGNC:32473]	0.0	
COX4I1P1	cytochrome c oxidase subunit 4I1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2266]	0.0	
CR769775.2	TEC	0.0	
RBM14-RBM4	RBM14-RBM4 readthrough [Source:HGNC Symbol;Acc:HGNC:38840]	0.0	
LCN1P2	lipocalin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23680]	0.0	
MAL	mal, T cell differentiation protein [Source:HGNC Symbol;Acc:HGNC:6817]	0.0	
RNU6-499P	RNA, U6 small nuclear 499, pseudogene [Source:HGNC Symbol;Acc:HGNC:47462]	0.0	
DSC1	desmocollin 1 [Source:HGNC Symbol;Acc:HGNC:3035]	0.0	
RNU6-233P	RNA, U6 small nuclear 233, pseudogene [Source:HGNC Symbol;Acc:HGNC:47196]	0.0	
LCN1P1	lipocalin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23412]	0.0	
OR4A49P	olfactory receptor family 4 subfamily A member 49 pseudogene [Source:HGNC Symbol;Acc:HGNC:31268]	0.0	
CNTNAP3C	contactin associated protein family member 3C [Source:HGNC Symbol;Acc:HGNC:53878]	0.0	
RN7SL50P	RNA, 7SL, cytoplasmic 50, pseudogene [Source:HGNC Symbol;Acc:HGNC:46066]	0.0	
RNU6-236P	RNA, U6 small nuclear 236, pseudogene [Source:HGNC Symbol;Acc:HGNC:47199]	0.0	
FAM214BP1	FAM214B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54597]	0.0	
